Timestamp;payload;node;InNodeBatSOC;InNodeBatStatus;fridgeTemp;fridgeHum;InDHTStatus;mainBatSOC;mainBatVoltage;mainBatCurrent;consumed_mAh;chargeCycles;SmartShuntStatus;eBikeState1;eBikeState2;eBikeState3;eBikeState4;OutNodeBatSOC;outNodeBatStatus;outTemp;outHum;OutDHTStatus;illuminance;OutLightStatus;windspeed;OutWindStatus;repNodeBatSOC;repNodeBatStatus
2025-08-11 19:20:28;020000ed0258422600136100955c;2;;;;;;;;;;;;;;;;97;OK;23.7;60;OK;16934;OK;1.9;OK;92;OK
2025-08-11 19:22:23;0100005f02925803e80088000100 0000000006000e;1;88;OK;9.5;65.8;OK;100;13.6;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:22:26;020000ee02533eaf00086100805b;2;;;;;;;;;;;;;;;;97;OK;23.8;59.5;OK;16047;OK;0.8;OK;91;OK
2025-08-11 19:24:23;0100005e02715903e80088000100 00000000060000;1;89;OK;9.4;62.5;OK;100;13.6;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:24:26;020000ed024a3b2e00106200955d;2;;;;;;;;;;;;;;;;98;OK;23.7;58.6;OK;15150;OK;1.6;OK;93;OK
2025-08-11 19:26:23;0100005d02525903e80088000100 00000000060061;1;89;OK;9.3;59.4;OK;100;13.6;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:26:26;020000ef025038e3001c6100cd5d;2;;;;;;;;;;;;;;;;97;OK;23.9;59.2;OK;14563;OK;2.8;OK;93;OK
2025-08-11 19:28:46;c3;3;;OK;;;;;;;;;;;;;;;Error;;;;;;;;93;OK
2025-08-11 19:28:49;0100005b02325903e80088000100 00000000060001;1;89;OK;9.1;56.2;OK;100;13.6;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:30:26;0100005902105803e80087000100 0000000006009d;1;88;OK;8.9;52.8;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:30:29;020000ee0252363600125d00185d;2;;;;;;;;;;;;;;;;93;OK;23.8;59.4;OK;13878;OK;1.8;OK;93;OK
2025-08-11 19:32:24;0100005801f25903e80087000100 0000000006009e;1;89;OK;8.8;49.8;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:32:28;020000ef0252345300035d00f05d;2;;;;;;;;;;;;;;;;93;OK;23.9;59.4;OK;13395;OK;0.3;OK;93;OK
2025-08-11 19:34:27;0100005601da5903e80087000100 000000000600f0;1;89;OK;8.6;47.4;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:34:30;020000f0024f323a00106000d95c;2;;;;;;;;;;;;;;;;96;OK;24;59.1;OK;12858;OK;1.6;OK;92;OK
2025-08-11 19:36:27;0100005401c75703e80087000100 00000000060021;1;87;OK;8.4;45.5;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:36:30;020000ee02632eb2000860009b5d;2;;;;;;;;;;;;;;;;96;OK;23.8;61.1;OK;11954;OK;0.8;OK;93;OK
2025-08-11 19:38:28;0100005201b65a03e80087000100 000000000600ec;1;90;OK;8.2;43.8;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:38:31;020000ef0259223000106000fa5d;2;;;;;;;;;;;;;;;;96;OK;23.9;60.1;OK;8752;OK;1.6;OK;93;OK
2025-08-11 19:40:25;0100005101a75903e80087000100 000000000600a1;1;89;OK;8.1;42.3;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:40:28;020000eb025a15c4000b6100815d;2;;;;;;;;;;;;;;;;97;OK;23.5;60.2;OK;5572;OK;1.1;OK;93;OK
2025-08-11 19:42:27;0100004f01975903e80086000100 0000000006006f;1;89;OK;7.9;40.7;OK;100;13.4;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:42:30;020000e7026314f300145e00645d;2;;;;;;;;;;;;;;;;94;OK;23.1;61.1;OK;5363;OK;2;OK;93;OK
2025-08-11 19:44:25;0100004d018b5803e80086000000 000000000600c0;1;88;OK;7.7;39.5;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:44:28;020000e60271134600095d00565d;2;;;;;;;;;;;;;;;;93;OK;23;62.5;OK;4934;OK;0.9;OK;93;OK
2025-08-11 19:46:26;0100004d01845903e80086000100 00000000060060;1;89;OK;7.7;38.8;OK;100;13.4;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:46:29;020000e2027121c500156100635b;2;;;;;;;;;;;;;;;;97;OK;22.6;62.5;OK;8645;OK;2.1;OK;91;OK
2025-08-11 19:48:30;0100004d01855903e80087000100 0000000006002e;1;89;OK;7.7;38.9;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:48:33;020000e20278219300085f000d5d;2;;;;;;;;;;;;;;;;95;OK;22.6;63.2;OK;8595;OK;0.8;OK;93;OK
2025-08-11 19:50:29;0100004e01875903e80089000100 000000000600f6;1;89;OK;7.8;39.1;OK;100;13.7;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:50:33;020000e402701f5e00116000ce5d;2;;;;;;;;;;;;;;;;96;OK;22.8;62.4;OK;8030;OK;1.7;OK;93;OK
2025-08-11 19:52:31;0100004e018f5703e80088000100 000000000600cd;1;87;OK;7.8;39.9;OK;100;13.6;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:52:34;020000e5026c1d97000b6100cf5d;2;;;;;;;;;;;;;;;;97;OK;22.9;62;OK;7575;OK;1.1;OK;93;OK
2025-08-11 19:54:31;0100004f01995703e80088000100 00000000060001;1;87;OK;7.9;40.9;OK;100;13.6;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:54:34;020000e4026d1aca001c5c003e5a;2;;;;;;;;;;;;;;;;92;OK;22.8;62.1;OK;6858;OK;2.8;OK;90;OK
2025-08-11 19:56:29;0100004f01a65703e80088000100 0000000006008f;1;87;OK;7.9;42.2;OK;100;13.6;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:56:32;020000e1027818a2001b6000515d;2;;;;;;;;;;;;;;;;96;OK;22.5;63.2;OK;6306;OK;2.7;OK;93;OK
2025-08-11 19:58:31;0100005001b35703e80087000100 000000000600e5;1;87;OK;8;43.5;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 19:58:34;020000e2027716d100066100485d;2;;;;;;;;;;;;;;;;97;OK;22.6;63.1;OK;5841;OK;0.6;OK;93;OK
2025-08-11 20:00:32;0100005101c25903e80087000100 00000000060091;1;89;OK;8.1;45;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:00:35;020000e20273162100116000ee5c;2;;;;;;;;;;;;;;;;96;OK;22.6;62.7;OK;5665;OK;1.7;OK;92;OK
2025-08-11 20:02:30;0100005201d15903e80087000100 000000000600b1;1;89;OK;8.2;46.5;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:02:33;020000e0027c15da00156000ec5d;2;;;;;;;;;;;;;;;;96;OK;22.4;63.6;OK;5594;OK;2.1;OK;93;OK
2025-08-11 20:04:31;0100005301e05703e80087000100 000000000600ce;1;87;OK;8.3;48;OK;100;13.5;0.1;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:04:35;020000de028214b9001b5f00075d;2;;;;;;;;;;;;;;;;95;OK;22.2;64.2;OK;5305;OK;2.7;OK;93;OK
2025-08-11 20:06:31;018888dc89f05903e80086000100 00000000060094;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-08-11 20:06:34;020000dc028612ca00145d00fd5c;2;;;;;;;;;;;;;;;;93;OK;22;64.6;OK;4810;OK;2;OK;92;OK
2025-08-11 20:08:29;0100005501fe5703e80086000000 00000000060026;1;87;OK;8.5;51;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:08:32;020000db02890ff3002060006a5d;2;;;;;;;;;;;;;;;;96;OK;21.9;64.9;OK;4083;OK;3.2;OK;93;OK
2025-08-11 20:10:30;01000056020b5903e80085000000 000000000600ee;1;89;OK;8.6;52.3;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:10:33;020000d9028c0d5f001b6000915c;2;;;;;;;;;;;;;;;;96;OK;21.7;65.2;OK;3423;OK;2.7;OK;92;OK
2025-08-11 20:12:34;0100005702175703e80085000000 000000000600ce;1;87;OK;8.7;53.5;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:12:37;020000d802930b8400125d003a5c;2;;;;;;;;;;;;;;;;93;OK;21.6;65.9;OK;2948;OK;1.8;OK;92;OK
2025-08-11 20:14:31;0100005702205903e80085000000 000000000600b5;1;89;OK;8.7;54.4;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:14:34;020000d802920a7400185d00fc5c;2;;;;;;;;;;;;;;;;93;OK;21.6;65.8;OK;2676;OK;2.4;OK;92;OK
2025-08-11 20:16:30;0100005802275903e80085000000 000000000600b2;1;89;OK;8.8;55.1;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:16:33;020000d70297092500165e009f5d;2;;;;;;;;;;;;;;;;94;OK;21.5;66.3;OK;2341;OK;2.2;OK;93;OK
2025-08-11 20:18:53;c2;3;;OK;;;;;;;;;;;;;;;Error;;;;;;;;92;OK
2025-08-11 20:18:56;0100005902315903e80084000000 000000000600b0;1;89;OK;8.9;56.1;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:20:35;0100005a023a5903e80084000000 0000000006003c;1;89;OK;9;57;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:20:38;020000d5029f06e0001e6100fb5c;2;;;;;;;;;;;;;;;;97;OK;21.3;67.1;OK;1760;OK;3;OK;92;OK
2025-08-11 20:22:58;c1;3;;OK;;;;;;;;;;;;;;;Error;;;;;;;;91;OK
2025-08-11 20:23:01;0100005b02445903e80084000000 00000000060016;1;89;OK;9.1;58;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:24:33;0100005c024d5903e80084000000 0000000006003f;1;89;OK;9.2;58.9;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:24:36;020000d302a104f800236100815c;2;;;;;;;;;;;;;;;;97;OK;21.1;67.3;OK;1272;OK;3.5;OK;92;OK
2025-08-11 20:26:31;0100005d02575903e80083000000 000000000600fd;1;89;OK;9.3;59.9;OK;100;13.1;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:26:35;020000d202a7041d000c6000ac5d;2;;;;;;;;;;;;;;;;96;OK;21;67.9;OK;1053;OK;1.2;OK;93;OK
2025-08-11 20:28:32;0100005d02625903e80083000000 0000000006000e;1;89;OK;9.3;61;OK;100;13.1;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:28:35;020000d002ae0372001f5f00515d;2;;;;;;;;;;;;;;;;95;OK;20.8;68.6;OK;882;OK;3.1;OK;93;OK
2025-08-11 20:30:32;0100005e026d5903e80083000000 000000000600b0;1;89;OK;9.4;62.1;OK;100;13.1;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:30:35;020000ce02b402f2001d6000b35d;2;;;;;;;;;;;;;;;;96;OK;20.6;69.2;OK;754;OK;2.9;OK;93;OK
2025-08-11 20:32:34;0100005f02775503e80083000000 000000000600e3;1;85;OK;9.5;63.1;OK;100;13.1;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:32:38;020000ce02b7028d00176100585c;2;;;;;;;;;;;;;;;;97;OK;20.6;69.5;OK;653;OK;2.3;OK;92;OK
2025-08-11 20:34:33;0100006002805703e80083000000 000000000600bf;1;87;OK;9.6;64;OK;100;13.1;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:34:36;020000cd02bb024100155d00845c;2;;;;;;;;;;;;;;;;93;OK;20.5;69.9;OK;577;OK;2.1;OK;92;OK
2025-08-11 20:36:34;0100006002885703e80083000000 000000000600db;1;87;OK;9.6;64.8;OK;100;13.1;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:36:37;020000cc02bf01ff001460006f5c;2;;;;;;;;;;;;;;;;96;OK;20.4;70.3;OK;511;OK;2;OK;92;OK
2025-08-11 20:38:38;0100006102905503e80083000000 00000000060000;1;85;OK;9.7;65.6;OK;100;13.1;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:38:41;020000cb02c101c100135f00fd5d;2;;;;;;;;;;;;;;;;95;OK;20.3;70.5;OK;449;OK;1.9;OK;93;OK
2025-08-11 20:40:36;0100006202975903e80083000000 00000000060013;1;89;OK;9.8;66.3;OK;100;13.1;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:40:39;020000cb02bf018a00125f00635d;2;;;;;;;;;;;;;;;;95;OK;20.3;70.3;OK;394;OK;1.8;OK;93;OK
2025-08-11 20:42:38;01000063029e5903e80082000000 00000000060016;1;89;OK;9.9;67;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:42:41;020000ca02c5015000105f00335c;2;;;;;;;;;;;;;;;;95;OK;20.2;70.9;OK;336;OK;1.6;OK;92;OK
2025-08-11 20:44:38;0100006302a65903e80082000000 00000000060033;1;89;OK;9.9;67.8;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:44:41;020000ca02c3011800185f004f5c;2;;;;;;;;;;;;;;;;95;OK;20.2;70.7;OK;280;OK;2.4;OK;92;OK
2025-08-11 20:46:38;0100006202b35903e80082000000 00000000060066;1;89;OK;9.8;69.1;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:46:41;020000ca02c200e3001c5f000d5c;2;;;;;;;;;;;;;;;;95;OK;20.2;70.6;OK;227;OK;2.8;OK;92;OK
2025-08-11 20:48:35;0100006102b55903e80082000000 0000000006003c;1;89;OK;9.7;69.3;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:48:38;020000c902c800b900165d00a05c;2;;;;;;;;;;;;;;;;93;OK;20.1;71.2;OK;185;OK;2.2;OK;92;OK
2025-08-11 20:50:35;0100005f02975903e80082000000 00000000060070;1;89;OK;9.5;66.3;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:50:38;020000c802cd0096001c6100505c;2;;;;;;;;;;;;;;;;97;OK;20;71.7;OK;150;OK;2.8;OK;92;OK
2025-08-11 20:52:40;0100005e027c5903e80082000000 00000000060036;1;89;OK;9.4;63.6;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:52:43;020000c702d3007700106100725c;2;;;;;;;;;;;;;;;;97;OK;19.9;72.3;OK;119;OK;1.6;OK;92;OK
2025-08-11 20:54:37;0100005d02595903e80082000000 0000000006007c;1;89;OK;9.3;60.1;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:54:41;020000c602d8005c001c5f00a25d;2;;;;;;;;;;;;;;;;95;OK;19.8;72.8;OK;92;OK;2.8;OK;93;OK
2025-08-11 20:56:38;0100005b02365a03e80082000000 000000000600a7;1;90;OK;9.1;56.6;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:56:41;020000c702d4004600165f00a85c;2;;;;;;;;;;;;;;;;95;OK;19.9;72.4;OK;70;OK;2.2;OK;92;OK
2025-08-11 20:58:36;0100005902165703e80082000000 00000000060095;1;87;OK;8.9;53.4;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 20:58:39;020000c702cc0035000b61002a5b;2;;;;;;;;;;;;;;;;97;OK;19.9;71.6;OK;53;OK;1.1;OK;91;OK
2025-08-11 21:00:37;0100005701f85703e80082000000 00000000060040;1;87;OK;8.7;50.4;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:00:41;020000c602d20026001b5c00d65c;2;;;;;;;;;;;;;;;;92;OK;19.8;72.2;OK;38;OK;2.7;OK;92;OK
2025-08-11 21:02:37;0100005501e15903e80082000000 000000000600a3;1;89;OK;8.5;48.1;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:02:40;020000c602d5001a00155f00615d;2;;;;;;;;;;;;;;;;95;OK;19.8;72.5;OK;26;OK;2.1;OK;93;OK
2025-08-11 21:04:41;0100005401ce5903e80082000000 000000000600ca;1;89;OK;8.4;46.2;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:04:45;020000c502dc0012000f6000735b;2;;;;;;;;;;;;;;;;96;OK;19.7;73.2;OK;18;OK;1.5;OK;91;OK
2025-08-11 21:06:41;0100005201be5703e80082000000 000000000600f3;1;87;OK;8.2;44.6;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:06:44;020000c402e0000c003c5f00175c;2;;;;;;;;;;;;;;;;95;OK;19.6;73.6;OK;12;OK;6;OK;92;OK
2025-08-11 21:08:41;0100005101b05903e80082000000 0000000006005c;1;89;OK;8.1;43.2;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:08:44;020000c402e30008001b5f00a15c;2;;;;;;;;;;;;;;;;95;OK;19.6;73.9;OK;8;OK;2.7;OK;92;OK
2025-08-11 21:10:39;0100004f01a05803e80082000000 000000000600f9;1;88;OK;7.9;41.6;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:10:42;020000c402e40005001c6100755b;2;;;;;;;;;;;;;;;;97;OK;19.6;74;OK;5;OK;2.8;OK;91;OK
2025-08-11 21:12:42;0100004d01935903e80082000000 00000000060053;1;89;OK;7.7;40.3;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:12:46;020000c402dc000300145f03d45c;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-08-11 21:14:40;0100004d018f5903e80082000000 000000000600cd;1;89;OK;7.7;39.9;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:14:43;020000c402df000200165f001d5d;2;;;;;;;;;;;;;;;;95;OK;19.6;73.5;OK;2;OK;2.2;OK;93;OK
2025-08-11 21:16:40;0100004e018e5903e80082000000 0000000006003c;1;89;OK;7.8;39.8;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:16:43;020000c402e10001001d5c00ac5c;2;;;;;;;;;;;;;;;;92;OK;19.6;73.7;OK;1;OK;2.9;OK;92;OK
2025-08-11 21:18:40;0100004e01915903e80082000000 0000000006003b;1;89;OK;7.8;40.1;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:20:40;0100004e019b5703e80082000000 000000000600d7;1;87;OK;7.8;41.1;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:20:43;020000c502d20000000d62002d5c;2;;;;;;;;;;;;;;;;98;OK;19.7;72.2;OK;0;OK;1.3;OK;92;OK
2025-08-11 21:22:40;0100004f01a55903e80082000000 00000000060067;1;89;OK;7.9;42.1;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:22:43;020000c402d8000000105f00fc5b;2;;;;;;;;;;;;;;;;95;OK;19.6;72.8;OK;0;OK;1.6;OK;91;OK
2025-08-11 21:24:43;0100005001b15703e80082000000 00000000060062;1;87;OK;8;43.3;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:24:46;020000c402db000000125d00655d;2;;;;;;;;;;;;;;;;93;OK;19.6;73.1;OK;0;OK;1.8;OK;93;OK
2025-08-11 21:26:45;0100005001c05903e8004e84848c 0c000000060039;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-08-11 21:26:48;020000c302e3000000155f003c5c;2;;;;;;;;;;;;;;;;95;OK;19.5;73.9;OK;0;OK;2.1;OK;92;OK
2025-08-11 21:28:42;0100005101ce5903e80082000000 00000000060059;1;89;OK;8.1;46.2;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:28:45;020000c202e6000000135c00d55c;2;;;;;;;;;;;;;;;;92;OK;19.4;74.2;OK;0;OK;1.9;OK;92;OK
2025-08-11 21:30:44;0100005201dc5803e80082000000 000000000600d5;1;88;OK;8.2;47.6;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:30:47;020000c202e40000000f5f000b5d;2;;;;;;;;;;;;;;;;95;OK;19.4;74;OK;0;OK;1.5;OK;93;OK
2025-08-11 21:32:43;0100005301ea5903e80082000000 000000000600bc;1;89;OK;8.3;49;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:32:46;020000c102e40000000d5d00205c;2;;;;;;;;;;;;;;;;93;OK;19.3;74;OK;0;OK;1.3;OK;92;OK
2025-08-11 21:34:43;0100005401fa5903e80082000000 000000000600b9;1;89;OK;8.4;50.6;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:34:46;020000c202ea0000001d5f00715c;2;;;;;;;;;;;;;;;;95;OK;19.4;74.6;OK;0;OK;2.9;OK;92;OK
2025-08-11 21:36:45;0100005502075803e80082000000 000000000600bd;1;88;OK;8.5;51.9;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:36:48;020000c302e10000000f5f00665c;2;;;;;;;;;;;;;;;;95;OK;19.5;73.7;OK;0;OK;1.5;OK;92;OK
2025-08-11 21:38:44;0100005602145703e80082000000 00000000060020;1;87;OK;8.6;53.2;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:38:47;020000c202e20000000e60001b5c;2;;;;;;;;;;;;;;;;96;OK;19.4;73.8;OK;0;OK;1.4;OK;92;OK
2025-08-11 21:40:46;01000057021f5803e80082000000 0000000006004f;1;88;OK;8.7;54.3;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:40:50;020000c002ed000000285d00e95c;2;;;;;;;;;;;;;;;;93;OK;19.2;74.9;OK;0;OK;4;OK;92;OK
2025-08-11 21:42:44;0100005802285803e80082000000 00000000060009;1;88;OK;8.8;55.2;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:42:47;020000c102e90000001760009c5c;2;;;;;;;;;;;;;;;;96;OK;19.3;74.5;OK;0;OK;2.3;OK;92;OK
2025-08-11 21:44:45;0100005902315903e80082000000 00000000060026;1;89;OK;8.9;56.1;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:44:48;020000c302e2000000106000015b;2;;;;;;;;;;;;;;;;96;OK;19.5;73.8;OK;0;OK;1.6;OK;91;OK
2025-08-11 21:46:43;0100005a02395803e80082000000 0000000006001f;1;88;OK;9;56.9;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:46:46;020000c102e4000000305f007f5c;2;;;;;;;;;;;;;;;;95;OK;19.3;74;OK;0;OK;4.8;OK;92;OK
2025-08-11 21:48:46;0100005a02435903e80082000000 00000000060004;1;89;OK;9;57.9;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:48:49;020000c302e5000000155f00b25a;2;;;;;;;;;;;;;;;;95;OK;19.5;74.1;OK;0;OK;2.1;OK;90;OK
2025-08-11 21:50:48;0100005b024d5603e80082000000 000000000600d9;1;86;OK;9.1;58.9;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:50:51;020000c102ec0000001a6100815c;2;;;;;;;;;;;;;;;;97;OK;19.3;74.8;OK;0;OK;2.6;OK;92;OK
2025-08-11 21:52:45;0100005c02575903e80082000000 0000000006001c;1;89;OK;9.2;59.9;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:52:48;020000c102f10000001c5f006259;2;;;;;;;;;;;;;;;;95;OK;19.3;75.3;OK;0;OK;2.8;OK;89;OK
2025-08-11 21:54:48;0100005d02605903e80082000000 000000000600d9;1;89;OK;9.3;60.8;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:54:51;020000c002f60000002f60007a5c;2;;;;;;;;;;;;;;;;96;OK;19.2;75.8;OK;0;OK;4.7;OK;92;OK
2025-08-11 21:56:47;0100005e026a5903e80082000000 000000000600d5;1;89;OK;9.4;61.8;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:56:51;020000c002f9000000185e006d5c;2;;;;;;;;;;;;;;;;94;OK;19.2;76.1;OK;0;OK;2.4;OK;92;OK
2025-08-11 21:58:47;0100005f02755a03e80082000000 00000000060089;1;90;OK;9.5;62.9;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-11 21:58:50;020000be02ff0000001e5f00555b;2;;;;;;;;;;;;;;;;95;OK;19;76.7;OK;0;OK;3;OK;91;OK
2025-08-11 22:00:49;0100005f027e5903e80082000000 00000000060000;1;89;OK;9.5;63.8;OK;100;13;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
